,title,view,u_date,link,e_date
254,no1102 Dongpadong new construction villa 411 thousand pyeong 41 pyeong high end full option 4 room 2nd floor cancellation Video generation Paju new construction villa,4일 전,202305,https://youtube.com/watch?v=KfldZpN7Y5E&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
255,Bucheon New Apartment Station Area Apartment Unsold Discounts Full of Free Options,7일 전,202305,https://youtube.com/watch?v=o_PwkYi9dDY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
256,HP LaserJet Pro 3103fdw Performance Analysis High Speed Output Double sided Print Scan Fax with Wireless Printing at a distance of 70Km,7일 전,202305,https://youtube.com/watch?v=uA-dHQqoZQA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
257,NO137 Bucheon new construction 43 pyeong large pyeong 4 rooms 400 million ultra early,13일 전,202305,https://youtube.com/watch?v=yrL2vw8672c&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
258,230427 Bitcoin market is also beat chews cam lol Let s take a few days off and watch,1개월 전,202305,https://youtube.com/watch?v=XpMsijqaJrY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
259,Seoul Living Area Possible Livelihood Loan 4 room Yeowol dong 4 room apartment that can be provided with the minimum amount of housing Inhabitants of the remaining households in the apartment Yeowol dong apartment,2주 전,202305,https://youtube.com/watch?v=2qjBKGBR1q4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
260,Maejeon dong 38 pyeong 3 room new construction villas that can be paid less than 10 million won,366,202305,https://youtube.com/watch?v=VtvgRqp6-vI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
261,North Korea has 4050 nuclear weapons in 9 countries and 240 in North Korea,최초 공개일: 23. 6. 7. 18:00,202305,https://youtube.com/watch?v=DmAfzftF8gY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
262,Various Options Yeowol dong 4 room Newly built Naholo Apartment Bucheon Apartment Yeowol dong Apartment,4일 전,202305,https://youtube.com/watch?v=g7hjOmBeRZE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
263,The TLTW ETF with an annual dividend rate of 19 is a stock that can keep its investment principal well despite its high dividend rate,9일 전,202305,https://youtube.com/watch?v=SwmHMyZa2sA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
264,Residual households are allowed to move in with the minimum amount of money  38 pyeong 4 room new construction villas surrounding infrastructure Various Ansan new construction villas,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
265,Bucheon Station adjacent to the discount sale of Simgokbong dong 3 room Newly built apartment in the apartment Bucheon apartment Simgokbong dong apartment,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
266,138930 BNK Financial Group Stock Price Forecast and Chart Analysis,4일 전,202305,https://youtube.com/watch?v=JM258tAbKUs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
267,Separate living by floor possible Jeongja dong 48 pyeong double layer new construction villa Suwon double layer villa Jeongja dong double layer villa,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
268,It is the best house in Paju with 40 pyeong,10일 전,202305,https://youtube.com/watch?v=A7zkH12gFgY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
269,NO139 Bucheon New Construction Yeolwol dong New Apartment 42 pyeong 4 room room Apartment from 2 000,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
270,Last one generation South Korea s sale price has been lowered Yakdong dong 42 pyeong 4 room new villa contract on the same day home appliances presented event Bucheon new construction villa Yakdong new construction villa,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
271,pink sale simple analysis,1개월 전,202305,https://youtube.com/watch?v=lovrKMm7XGY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
272,NO147 Gimpo New Construction Yangchon Room 3     2 Private 24 pyeong Just come first generation 200 million early,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
273,Eps Topik Advice Course Book Unit 28 Means Eps Topik Exam,2주 전,202305,https://youtube.com/watch?v=CZuLt1W7tww&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
274,NO143 Bucheon New Construction Line 7 Chunui Station Walking Station How much is the new apartment sale price,5일 전,202305,https://youtube.com/watch?v=J1ivUaaWLBw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
275,The Uncontrollable American Tipping Culture,2주 전,202305,https://youtube.com/watch?v=luGdmV14TzU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
276,3 changes to cash deposits and withdrawals that changed from April 5  2023,4일 전,202305,https://youtube.com/watch?v=IubyWJjISJo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
277,Paju Newbuilding Villa 41 pyeong Opposite Station Area Apartment Class Extra Large 3 Room Terrace 2 Inter floor Single Generation High end Full Option Paju Single House Half Price Sale,2주 전,202305,https://youtube.com/watch?v=K9L6tcGarT0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
278,kind analysis of policy funds,5일 전,202305,https://youtube.com/watch?v=xGCLwSSJ-wQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
279,South Korean lawmaker tells North Korea s thoughts on Rhee Syngman,2일 전,202305,https://youtube.com/watch?v=YICrekVTuyU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
280,Breaking News Prosecution Kim Nam guk Doubles the money laundering investigation team Lee Jae myeong presidential fund Pandora s box is opened Democratic now,6일 전,202305,https://youtube.com/watch?v=QNhWiMMcU6I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
281,Bitcoin proponent Disantis X Musk launches Hong Kong coin deal UK US inflation falls,1개월 전,202305,https://youtube.com/watch?v=9UFd3AmsAYU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
282,Practicing Practical Practical English Speaking,1개월 전,202305,https://youtube.com/watch?v=YRtm7cPmdsA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
283,When the Ethereum billion long is cleared  then we ll go to Plan B,1개월 전,202305,https://youtube.com/watch?v=jZDX2M-3270&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
284,016610DB Financial Investment Stock Price Outlook and Chart Analysis,13일 전,202305,https://youtube.com/watch?v=_Nh3ziIMi6U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
285,Even if such a safe financial sector is left for one day  the interest rate is so high that it is possible to participate in the 36th event,2.1천,202305,https://youtube.com/watch?v=_klaCAdNVQ0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
286,Why you should save money when investing,9.5천,202305,https://youtube.com/watch?v=xlrFtBaDP6g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
287,Dreams of picking dreams Dreams of picking apples Dreams of picking stars Dreams of picking up banks Dreams of picking pumpkins Dreams of picking up related dreams,53,202305,https://youtube.com/watch?v=D5zfSawwxe4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
288,Unfinished banking crisis In the end  the Fed will release the money  Whatever the market is  it will only make the market go up  Bitcoin Etherium Ripple XRP Gala GALA Songbird Clayton,1.4만,202305,https://youtube.com/watch?v=oYU5BJNEnrg&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
289,This is how you analyze the good news of the Ripple,9.4천,202305,https://youtube.com/watch?v=dbScrxcrSPM&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
290,You re gonna find a dirt road and go for a run,5.4천,202305,https://youtube.com/watch?v=6yBZQ6R964I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
291,If you do not know how to get a discount on overseas purchase agency fees and how to get 1688 5 automatic discount,474,202305,https://youtube.com/watch?v=EMpfbSuwIWw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
292,13 trillion won past performance National Shinhan Han Woori Nonghyup 5th Bank,196,202305,https://youtube.com/watch?v=TlVLHIfy7Ro&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
293,Lose tens of thousands of dollars,9.2만,202305,https://youtube.com/watch?v=GV-7RwtVIdg&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
294,May Comprehensive Income Tax Report from Hometax to Easy Book in 10 Minutes Freelance DEFG Fill in All Taxpayers by Taxpayer,3.9만,202305,https://youtube.com/watch?v=YMo8CNbOgJg&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
295,International couple take Hungary turn from Korea to Turkey and Uzbekistan,7.4만,202305,https://youtube.com/watch?v=y0MDdGF_iXw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
296,If you do not know this  you will be hit by a tax bomb,5.9만,202305,https://youtube.com/watch?v=jNZpnoMBTJw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
297,That s the ripple  Mom Bitcoin is online gold Ethereum is an Internet ripple payment system fee is cheap and fast ripple becomes the bridge of world remittance Bitcoin Ethereum xrp,7.1천,202305,https://youtube.com/watch?v=ku_Nk_rAJfI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
298,Easier to travel to Japan,4.9천,202305,https://youtube.com/watch?v=hq8nHhU47oE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
299,Bankruptcy of US regional banks is coming to a bigger problem,2만,202305,https://youtube.com/watch?v=gSxY_1tcWCg&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
300,23 Real estate ownership transfer Registration transfer of ownership due to donation Written application obligor right holder corporation general building,32,202305,https://youtube.com/watch?v=hp4C77H82Ik&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
301,Even if you care about this  30 million won is easy to go ahead,5천,202305,https://youtube.com/watch?v=-Z0tCN_oNN8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
302,Tesla 257 Amazon 398 Ahn Seok hoon s New York Stock Exchange Briefing 230429,880,202305,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
303,Life in Japan 9 Making a passbook in Japan Yucho Bank Account International Student Check Card Post Office Account Ueno Branch Opening Preparation,209,202305,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
304,Hana Financial Group  Industrial Bank of Korea,123,202305,https://youtube.com/watch?v=t7QiOXSPoOk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
305,Three Major Volatility Factors Local Bank Price Index Debt Limit Ahn Seok hoon s Weekly New York Stock Exchange Briefing 230508,1.9천,202305,https://youtube.com/watch?v=FKwlMwVadSY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
306,Mustang Rolex shopping for 500 million full time investors  bank accounts with Coin Danta,642,202305,https://youtube.com/watch?v=73Yh5tZT8zc&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
307,Banking business Since June  this person s account transfer ATM deposit and withdrawal will be suspended,308,202305,https://youtube.com/watch?v=oq8lcQGic64&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
308,The banking crisis is finally resolved  but it is news that JP Morgan s Republic Bank news and coins are included in the public disclosure of public property,807,202305,https://youtube.com/watch?v=RoGtyEaz_54&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
309,3 minute turnaround Overseas futures US option recharge US regional banks  bank run possibility Concern Nasdaq crude oil 230426,57,202305,https://youtube.com/watch?v=GdTcLOy9rCc&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
310,One Top Overseas Futures Real Time May 11 Real Time Overseas Futures Nasdaq Oil Gold Hang Seng Consumer Price Index Lower than expected Nasdaq Upward Debt Negotiation Credit Crunch Small and Medium Sized Bank Volatility Bitcoin,104,202305,https://youtube.com/watch?v=aSao7voGgrE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
311,Bitcoin Ripple Abitrum Brings a Boring Sidewalk Grand Prize A big counterattack of the coin market that can not stop the banking crisis begins  Cowards leave it,1.2천,202305,https://youtube.com/watch?v=NVme-3oU6OY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
312,BNK Financial Group DGB Financial Group,197,202305,https://youtube.com/watch?v=Zmgx02svgKo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
313,More important than Bitcoin rate hikes four hours before FOMC,1.6천,202305,https://youtube.com/watch?v=G-j6gmjs15o&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
314,From 2 8 billion won to 14 billion won Hampyeong gold bats on the big money Is it okay to invest now Issue May 4  2023 KBS,10만,202305,https://youtube.com/watch?v=idAo0NMlITM&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
315,Bitcoin is a disaster,1만,202305,https://youtube.com/watch?v=Alb5Zqb5Qko&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
316,If you are 59 years old or older and receive 4 national pension benefits  try this  You can get extra benefits  Please let your parents know,2.1만,202305,https://youtube.com/watch?v=bmwhsOY3akc&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
317,Recurring Bank Anxiety Fog FOMC,484,202305,https://youtube.com/watch?v=YsNy9wTKuUo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
318,Monthly redemption amount of 500 000 won in six months Three types of variable mortgage type enter Korea Economy TV News,1.4만,202305,https://youtube.com/watch?v=H7WkywICcg8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
319,This is happening quietly now,1.5만,202305,https://youtube.com/watch?v=TINhcoSO03o&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
320,What would be advantageous to me with a stepping stone loan and a special bogeumjari,9.6천,202305,https://youtube.com/watch?v=NewBkPFj_QM&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
321,I m losing money on my credit card  Cancel it now,3.6천,202305,https://youtube.com/watch?v=q1BiF4vVNIY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
322,That s the ripple  Mom Bitcoin is online gold Ethereum is an Internet ripple payment system fee is cheap and fast ripple becomes the bridge of world remittance Bitcoin Ethereum xrp,7.1천,202305,https://youtube.com/watch?v=ku_Nk_rAJfI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
323,NVIDIA Meta 52 week report Ahn Seok hoon s New York Stock Exchange Briefing 230502,1.6천,202305,https://youtube.com/watch?v=PJDLiZpQ5hM&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
324,Baby Dodge Foundation 10 Incineration Voting Progress Let s check the exact facts about the zero fee,4.6천,202305,https://youtube.com/watch?v=neaBnc0cE3U&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
325,TQQQ SOXL FNGU TMF SCHD JEPI,147,202305,https://youtube.com/watch?v=VkDh4sUY_b8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
326,The banking crisis is finally resolved  but it is news that JP Morgan s Republic Bank news and coins are included in the public disclosure of public property,807,202305,https://youtube.com/watch?v=RoGtyEaz_54&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
327,One Top Overseas Futures Real Time May 11 Real Time Overseas Futures Nasdaq Oil Gold Hang Seng Consumer Price Index Lower than expected Nasdaq Upward Debt Negotiation Credit Crunch Small and Medium Sized Bank Volatility Bitcoin,104,202305,https://youtube.com/watch?v=aSao7voGgrE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
328,The value of rent assets that can not be followed by banks is expected to return to the Knowledge Industry Center in Seoul by 2032 Excel interest rate change x rent level x average capital return,1.6천,202305,https://youtube.com/watch?v=VcnzN4eubkY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
329,If you do not know how to get a discount on overseas purchase agency fees and how to get 1688 5 automatic discount,474,202305,https://youtube.com/watch?v=EMpfbSuwIWw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
330,Closed High Interest Rate Time Deposit Special Recommendation Management Evaluation 1st grade Saemaeul Bank Safely join,1.9만,202305,https://youtube.com/watch?v=q8fs6Qg0u_I&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
331,May Comprehensive Income Tax Report from Hometax to Easy Book in 10 Minutes Freelance DEFG Fill in All Taxpayers by Taxpayer,3.9만,202305,https://youtube.com/watch?v=YMo8CNbOgJg&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
332,Is Global K Really Possible for the US Department of State to Continue  KBS 20230427,7.7만,202305,https://youtube.com/watch?v=MVoOBxiLZ3k&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
333,US Chicago Exchange spot bit coin ETF listing attempt US large bank cryptocurrency banking service preemptive move Altcoin,2천,202305,https://youtube.com/watch?v=cZG_OhEg3-A&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
334,Bankruptcy of US regional banks is coming to a bigger problem,2만,202305,https://youtube.com/watch?v=gSxY_1tcWCg&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
335,Closed High Interest Rate Regular Deposit Recommendation Seoul Management Evaluation 1st Grade Saemaeul Bank Quickly Join Hannam dong Saemaeul Bank,1만,202305,https://youtube.com/watch?v=JD2ITrFMluk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
336,Australia Warhol 3 and a half years to reveal how much money you earned in the final review feat,3.4만,202305,https://youtube.com/watch?v=HP5HfZzCCOg&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
337,Issue Driving Professor 10 billion more to write a little unconsenting debt to the actual recording was different JTBC News,29만,202305,https://youtube.com/watch?v=WqAfa5u0rg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
338,Expectations to end tightening of financial technology caught in hand,594,202305,https://youtube.com/watch?v=7egwyxktLlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
339,News Live Korea s 35 year benchmark interest rate also reflects concerns over a frozen economy  YTN,1.2만,202305,https://youtube.com/watch?v=vgudCmDU4Vo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
340,Most of you do not know basic pension additional benefits 8 residents  centers must apply,9.9만,202305,https://youtube.com/watch?v=0P9Dqu_jOfk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
341,The real reason Applebank pays more than 10 times the average interest,1.5만,202305,https://youtube.com/watch?v=CcCyy_c5xt8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
342,High interest loan savings banks are reducing their products  Share what you re talking about and share other tips,229,202305,https://youtube.com/watch?v=caoEkgy3b-A&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
343,514 Emergency breaking news Ripple adopts ripple such as IMF Mauritius bank Start of national business Ripple coin outlook Ripple coin favorable ripple outlook Ripple coin,720,202305,https://youtube.com/watch?v=mU049pNly8w&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
344,50 million won loss for one week 27029454,280,202305,https://youtube.com/watch?v=_Lh3T0kXLhE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
345,Upside down  a strange spinning wheel Amahari Ecological Park A huge folding screen rock in the reservoir,51,202305,https://youtube.com/watch?v=3P-FB_pkGQ0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
346,I ll buy 430 billion Yeltsin Turkiye drones for defense spending,2천,202305,https://youtube.com/watch?v=p-DhTIkdcqk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
347,Even if you change it now  you will have billions in three years,8.2천,202305,https://youtube.com/watch?v=m9miC2TBYd0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
348,I can pay the rent in my hand,682,202305,https://youtube.com/watch?v=0wwgfpNkc6o&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
349,Ripple XRP Expected to Enter Korean Market,6.3천,202305,https://youtube.com/watch?v=_TYY2dB0HdE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
350,I do not know if you understand  Park Jin Let s try to refute it with sarcasm Lee Jae jung,5.2만,202305,https://youtube.com/watch?v=FMvCaYL9-eE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
351,This big company introduces bit coin,6.7천,202305,https://youtube.com/watch?v=uB1qrfeOVTg&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
352,Even if you do not have insurance  you can borrow insurance,311,202305,https://youtube.com/watch?v=wtqs9mfKTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
353,High 22022 June 35th June 2022 National Union Academic Achievement Assessment High 2 Simulation Examination 35th Fingerprint Analysis,15,202305,https://youtube.com/watch?v=Wno1f-P0hJQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
354,Re emerged Bank Risk and Economic Recession Concerns Uber 12 Ahn Seok hoon s New York Stock Exchange Briefing 230503,890,202305,https://youtube.com/watch?v=JsmAQhoAnVM&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
355,Lee Hang young s monthly guide Goldman Sachs strongly recommends stocks Open Money Today s stock market securities,1.1천,202305,https://youtube.com/watch?v=k5ddFB0blNs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
356,Fund investment strategy to double the return on investment,4,202305,https://youtube.com/watch?v=MpIIzBcnby8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
357,Tesla 257 Amazon 398 Ahn Seok hoon s New York Stock Exchange Briefing 230429,880,202305,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
358,Starbucks Hidden Sales Truth Feat Finance FinTech with Toss Naver Pay,12만,202305,https://youtube.com/watch?v=5Q57q7tm4ys&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
359,Sang Tech Card 4 Lounge Recommended for free use of Sang Tech Check Card,2.9천,202305,https://youtube.com/watch?v=xZPJhNVrxZc&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
360,Why does Bitcoin Bank go up every time it goes down,2.9천,202305,https://youtube.com/watch?v=k52XGGtSZQk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
361,Commercial Real Estate Crisis Realty Income Performance Finally Opened,2.7만,202305,https://youtube.com/watch?v=1z8E_QlbuCs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
362,Bitcoin goes down because of OOO,1.3만,202305,https://youtube.com/watch?v=ZUHWiY87wOA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
363,Ripple Coin New Breaking News Signing a partnership with the US central bank Super strong will rise in the future SEC lawsuit is now over Ripple Ripple Ripple prospect,2.5천,202305,https://youtube.com/watch?v=XaR-hLynex8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
364,Bart coin bep20 mexc Listed May 23rd at 7 00 am Delayed listing Coin falls MEXC Prepared for sale from the day before listing Exchange sale Fee 20 Fan case Wap 40,520,202305,https://youtube.com/watch?v=RtyJUfqYNWw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
365,Bitcoin transaction fee peak is a price peak signal We interpret the possibility of re emergence of hash ribbon and 9 30 CPI tonight,2.4천,202305,https://youtube.com/watch?v=Df2BWjg7xBM&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
366,Just before the collapse of the major shareholder,881,202305,https://youtube.com/watch?v=6qnQfDoAjpk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
367,KING IS BACK Elon Musk returns as a true Tesla CEO Aftermarket Brief 230517,1.5천,202305,https://youtube.com/watch?v=b4LmNPi7O8s&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
368,Japan reaction Korean soccer Sohn Heung min Kim Min jae Lee Kang in featured Japan s leading soccer media number one striker Korea s monster Korea s treasure,5.1만,202305,https://youtube.com/watch?v=iA-4Z8gHpRk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
369,TQQQ Buying Timing Investment Law Tax Fees,3.7천,202305,https://youtube.com/watch?v=E7NnOiq-JRw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
370,Easier to travel to Japan,4.9천,202305,https://youtube.com/watch?v=hq8nHhU47oE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
371,Elon Musk Twitter CEO resigns Tesla shares after hours trading 155 aftermarket brief 230512,1.3천,202305,https://youtube.com/watch?v=aMvp2CT4AMI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
372,Little Buffett Ackman If the US government does not respond quickly  the banking crisis will continue No local banks will survive at the current pace Retire with Tesla triple leverage,351,202305,https://youtube.com/watch?v=zXJcTmTQvtU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
373,Why Bitcoin Is Going Up The Bank Crisis Is Not Over Yet I Am Digital Gold Bitcoin,2.1천,202305,https://youtube.com/watch?v=Qrjzj7RdrC8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
374,6 Things You Need to Know About Ripple XRP,1.3만,202305,https://youtube.com/watch?v=3Vm_ooCblOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
375,Debt Limit Negotiation Optimism TSLA 441 Ahn Seok hoon s New York Stock Exchange Briefing 230518,1.8천,202305,https://youtube.com/watch?v=G4eooneeiGU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
376,It is always right to eat hot pepper paste on the road  Living without a house for a month 2,8.1천,202305,https://youtube.com/watch?v=yXZ2fGA9r8s&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
377,NVIDIA MetaPlatforms 216 Ahn Seok hoon s New York Stock Exchange Briefing 230516,1.6천,202305,https://youtube.com/watch?v=aR2w0T8OXYg&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
378,News Breaking News Be sure to check My card will give you money Jung Wanjin TV,819,202305,https://youtube.com/watch?v=WAHiWHj8HZ8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
379,The secret to saving 2 billion by investing in stock coins in your 30s,5.4천,202305,https://youtube.com/watch?v=CG7I7Z4lEXk&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
