,WORD,PART,VIEW,U_DATE,LINK,E_DATE
4336,the,DT,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4337,minimum,JJ,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4338,amount,NN,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4339,of,IN,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4340,money,NN,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4341,38,CD,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4342,pyeong,JJ,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4343,4,CD,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4344,room,NN,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4345,new,JJ,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4346,construct,NN,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4347,villa,NN,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4348,surround,VBG,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4349,infrastructur,NN,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4350,variou,NNP,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4351,ansan,NNP,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4352,new,JJ,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4353,construct,NN,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4354,villa,NN,2,202305,https://youtube.com/watch?v=HHXi0mQ9cVI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4355,bucheon,NNP,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4356,station,NNP,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4357,adjac,NN,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4358,to,TO,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4359,the,DT,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4360,discount,NN,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4361,sale,NN,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4362,of,IN,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4363,simgokbong,NNP,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4364,dong,JJ,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4365,3,CD,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4366,room,NN,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4367,newli,RB,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4368,built,VBN,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4369,apart,NN,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4370,in,IN,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4371,the,DT,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4372,apart,NN,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4373,bucheon,NNP,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4374,apart,NN,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4375,simgokbong,NNP,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4376,dong,RB,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4377,apart,NN,최초 공개일: 23. 6. 9. 18:00,202305,https://youtube.com/watch?v=FKE6dgymws8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4378,138930,CD,4일 전,202305,https://youtube.com/watch?v=JM258tAbKUs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4379,bnk,NNP,4일 전,202305,https://youtube.com/watch?v=JM258tAbKUs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4380,financi,NNP,4일 전,202305,https://youtube.com/watch?v=JM258tAbKUs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4381,group,NNP,4일 전,202305,https://youtube.com/watch?v=JM258tAbKUs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4382,stock,NNP,4일 전,202305,https://youtube.com/watch?v=JM258tAbKUs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4383,price,NNP,4일 전,202305,https://youtube.com/watch?v=JM258tAbKUs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4384,forecast,NNP,4일 전,202305,https://youtube.com/watch?v=JM258tAbKUs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4385,and,CC,4일 전,202305,https://youtube.com/watch?v=JM258tAbKUs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4386,chart,NNP,4일 전,202305,https://youtube.com/watch?v=JM258tAbKUs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4387,analysi,NNP,4일 전,202305,https://youtube.com/watch?v=JM258tAbKUs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4388,separ,JJ,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4389,live,NN,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4390,by,IN,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4391,floor,NN,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4392,possibl,JJ,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4393,jeongja,NNP,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4394,dong,NN,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4395,48,CD,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4396,pyeong,NN,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4397,doubl,JJ,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4398,layer,JJ,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4399,new,JJ,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4400,construct,NN,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4401,villa,NN,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4402,suwon,NNP,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4403,doubl,JJ,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4404,layer,NN,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4405,villa,NN,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4406,jeongja,NNP,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4407,dong,RB,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4408,doubl,RB,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4409,layer,JJ,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4410,villa,NN,9일 전,202305,https://youtube.com/watch?v=cFDsXdm9Mlw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4411,it,PRP,10일 전,202305,https://youtube.com/watch?v=A7zkH12gFgY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4412,is,VBZ,10일 전,202305,https://youtube.com/watch?v=A7zkH12gFgY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4413,the,DT,10일 전,202305,https://youtube.com/watch?v=A7zkH12gFgY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4414,best,JJS,10일 전,202305,https://youtube.com/watch?v=A7zkH12gFgY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4415,hous,NN,10일 전,202305,https://youtube.com/watch?v=A7zkH12gFgY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4416,in,IN,10일 전,202305,https://youtube.com/watch?v=A7zkH12gFgY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4417,paju,NNP,10일 전,202305,https://youtube.com/watch?v=A7zkH12gFgY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4418,with,IN,10일 전,202305,https://youtube.com/watch?v=A7zkH12gFgY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4419,40,CD,10일 전,202305,https://youtube.com/watch?v=A7zkH12gFgY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4420,pyeong,NNS,10일 전,202305,https://youtube.com/watch?v=A7zkH12gFgY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4421,no139,NNP,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4422,bucheon,NNP,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4423,new,NNP,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4424,construct,NNP,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4425,yeolwol,NNP,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4426,dong,RB,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4427,new,NNP,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4428,apart,NNP,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4429,42,CD,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4430,pyeong,RB,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4431,4,CD,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4432,room,NN,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4433,room,NN,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4434,apart,NN,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4435,from,IN,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4436,2,CD,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4437,000,CD,4일 전,202305,https://youtube.com/watch?v=ajNsw4DGTek&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4438,last,JJ,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4439,one,CD,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4440,gener,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4441,south,NNP,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4442,korea,NNP,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4443,s,VBD,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4444,sale,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4445,price,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4446,ha,VBZ,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4447,been,VBN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4448,lower,VBN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4449,yakdong,NNP,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4450,dong,RB,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4451,42,CD,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4452,pyeong,JJ,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4453,4,CD,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4454,room,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4455,new,JJ,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4456,villa,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4457,contract,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4458,on,IN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4459,the,DT,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4460,same,JJ,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4461,day,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4462,home,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4463,applianc,NNS,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4464,present,VBD,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4465,event,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4466,bucheon,NNP,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4467,new,JJ,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4468,construct,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4469,villa,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4470,yakdong,NNP,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4471,new,JJ,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4472,construct,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4473,villa,NN,10일 전,202305,https://youtube.com/watch?v=IvI_tw8Ckg0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4474,pink,VB,1개월 전,202305,https://youtube.com/watch?v=lovrKMm7XGY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4475,sale,NN,1개월 전,202305,https://youtube.com/watch?v=lovrKMm7XGY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4476,simpl,JJ,1개월 전,202305,https://youtube.com/watch?v=lovrKMm7XGY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4477,analysi,NN,1개월 전,202305,https://youtube.com/watch?v=lovrKMm7XGY&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4478,no147,NNP,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4479,gimpo,NNP,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4480,new,NNP,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4481,construct,NNP,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4482,yangchon,NNP,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4483,room,NNP,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4484,3,CD,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4485,2,CD,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4486,privat,JJ,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4487,24,CD,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4488,pyeong,RB,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4489,just,NNP,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4490,come,VB,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4491,first,JJ,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4492,gener,NN,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4493,200,CD,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4494,million,CD,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4495,earli,JJ,6일 전,202305,https://youtube.com/watch?v=N1kDsuEB8tE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4496,ep,NNP,2주 전,202305,https://youtube.com/watch?v=CZuLt1W7tww&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4497,topik,NNP,2주 전,202305,https://youtube.com/watch?v=CZuLt1W7tww&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4498,advic,NNP,2주 전,202305,https://youtube.com/watch?v=CZuLt1W7tww&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4499,cours,NNP,2주 전,202305,https://youtube.com/watch?v=CZuLt1W7tww&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4500,book,NNP,2주 전,202305,https://youtube.com/watch?v=CZuLt1W7tww&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4501,unit,NNP,2주 전,202305,https://youtube.com/watch?v=CZuLt1W7tww&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4502,28,CD,2주 전,202305,https://youtube.com/watch?v=CZuLt1W7tww&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4503,mean,NNPS,2주 전,202305,https://youtube.com/watch?v=CZuLt1W7tww&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4504,ep,NNP,2주 전,202305,https://youtube.com/watch?v=CZuLt1W7tww&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
4505,topik,NNP,2주 전,202305,https://youtube.com/watch?v=CZuLt1W7tww&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
